timestamp,quat_i,quat_j,quat_k,quat_real,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2026-09-02 07:30:07.600,0.005,0.029,-0.957,0.28,0.58,0.16,0.06,0.006,-0.064,-0.019
2026-09-02 07:30:07.700,0.005,0.029,-0.957,0.28,0.54,-0.22,0.17,-0.027,-0.015,-0.009
2026-09-02 07:30:07.800,0.005,0.029,-0.957,0.28,0.63,-0.01,-0.14,-0.032,-0.029,0.043
2026-09-02 07:30:07.900,0.005,0.029,-0.957,0.28,0.62,-0.05,-0.02,0.021,0.031,-0.121
2026-09-02 07:30:08.000,0.005,0.029,-0.957,0.279,0.71,-0.01,0.37,-0.051,-0.014,0.065
2026-09-02 07:30:08.100,0.005,0.029,-0.957,0.279,0.73,-0.03,0.17,-0.08,-0.004,-0.051
2026-09-02 07:30:08.200,0.005,0.029,-0.957,0.279,0.82,0.32,-0.01,-0.102,-0.042,-0.079
2026-09-02 07:30:08.300,0.005,0.029,-0.957,0.279,0.75,-0.08,0.05,0.022,0.027,-0.096
2026-09-02 07:30:08.400,0.006,0.029,-0.957,0.279,0.73,-0.2,0.07,0.054,0.092,0.013
2026-09-02 07:30:08.500,0.006,0.029,-0.957,0.279,0.58,-0.01,0.29,-0.0,-0.023,-0.055
2026-09-02 07:30:08.600,0.006,0.029,-0.957,0.279,0.68,0.15,0.12,-0.057,0.008,0.02
2026-09-02 07:30:08.700,0.006,0.029,-0.957,0.279,0.63,0.27,0.15,0.005,-0.048,-0.2
2026-09-02 07:30:08.800,0.006,0.029,-0.957,0.279,0.58,0.06,0.14,0.029,0.024,-0.058
2026-09-02 07:30:08.900,0.006,0.029,-0.957,0.279,0.59,0.05,0.13,-0.071,-0.012,-0.061
2026-09-02 07:30:09.000,0.006,0.029,-0.956,0.279,0.8,-0.13,0.18,-0.02,0.163,-0.08
2026-09-02 07:30:09.100,0.006,0.029,-0.956,0.279,0.46,-0.06,0.02,0.079,0.043,-0.102
2026-09-02 07:30:09.200,0.006,0.029,-0.956,0.279,0.43,-0.41,0.14,-0.066,0.003,0.033
2026-09-02 07:30:09.300,0.006,0.029,-0.956,0.279,0.55,-0.51,0.04,0.007,-0.021,-0.047
2026-09-02 07:30:09.400,0.006,0.029,-0.956,0.279,0.57,-0.21,-0.15,0.037,0.007,-0.104
2026-09-02 07:30:09.500,0.006,0.029,-0.956,0.279,0.59,0.14,0.11,0.076,-0.013,-0.064
2026-09-02 07:30:09.600,0.006,0.029,-0.956,0.279,0.69,0.12,0.04,0.022,0.01,0.007
2026-09-02 07:30:09.700,0.006,0.029,-0.956,0.279,0.73,-0.01,0.04,0.047,0.072,-0.055
2026-09-02 07:30:09.800,0.006,0.029,-0.956,0.279,0.64,0.08,0.02,0.029,0.012,0.02
2026-09-02 07:30:09.900,0.006,0.029,-0.956,0.279,0.4,-0.01,0.11,-0.022,0.008,-0.026
2026-09-02 07:30:10.000,0.007,0.029,-0.956,0.279,0.82,0.29,0.19,0.154,0.031,0.024
2026-09-02 07:30:10.100,0.007,0.029,-0.956,0.279,0.55,0.16,-0.08,-0.015,0.004,-0.111
2026-09-02 07:30:10.200,0.007,0.029,-0.956,0.279,0.41,-0.07,-0.1,0.014,-0.039,0.023
2026-09-02 07:30:10.300,0.007,0.029,-0.956,0.279,0.35,0.13,0.26,-0.088,0.069,0.077
2026-09-02 07:30:10.400,0.007,0.029,-0.956,0.279,0.67,0.11,-0.26,0.088,-0.037,-0.019
2026-09-02 07:30:10.500,0.007,0.029,-0.956,0.279,0.77,-0.11,0.04,-0.076,0.036,0.014
2026-09-02 07:30:10.600,0.007,0.029,-0.956,0.279,0.43,-0.08,0.09,-0.007,0.014,0.077
2026-09-02 07:30:10.700,0.007,0.029,-0.956,0.279,0.64,-0.04,0.34,0.018,0.054,0.158
2026-09-02 07:30:10.800,0.007,0.029,-0.956,0.279,0.45,-0.28,0.06,-0.004,-0.022,-0.132
2026-09-02 07:30:10.900,0.007,0.029,-0.956,0.279,0.77,0.2,0.02,-0.024,-0.063,0.028
2026-09-02 07:30:11.000,0.007,0.029,-0.956,0.279,0.69,0.1,0.19,-0.037,-0.022,-0.033
2026-09-02 07:30:11.100,0.007,0.029,-0.956,0.279,0.9,0.02,0.23,0.074,0.14,0.166
2026-09-02 07:30:11.200,0.007,0.029,-0.956,0.279,0.6,0.04,-0.02,-0.055,0.058,0.051
2026-09-02 07:30:11.300,0.007,0.029,-0.956,0.279,0.48,-0.07,-0.15,0.094,0.11,0.013
2026-09-02 07:30:11.400,0.007,0.029,-0.956,0.279,0.77,-0.17,0.13,0.029,0.018,0.062
2026-09-02 07:30:11.500,0.007,0.029,-0.956,0.279,0.4,0.08,0.07,-0.044,-0.065,-0.05
2026-09-02 07:30:11.600,0.008,0.029,-0.956,0.279,0.64,-0.26,0.06,0.023,0.097,0.034
2026-09-02 07:30:11.700,0.008,0.029,-0.955,0.279,0.84,0.24,0.02,0.029,0.01,-0.037
2026-09-02 07:30:11.800,0.008,0.029,-0.955,0.279,0.63,0.17,-0.19,0.027,-0.014,0.019
2026-09-02 07:30:11.900,0.008,0.029,-0.955,0.279,0.66,0.17,-0.04,-0.007,-0.002,-0.047
2026-09-02 07:30:12.000,0.008,0.029,-0.955,0.279,0.41,-0.16,0.06,-0.041,-0.029,0.118
2026-09-02 07:30:12.100,0.008,0.029,-0.955,0.279,0.56,0.07,-0.2,0.011,-0.079,0.068
2026-09-02 07:30:12.200,0.008,0.029,-0.955,0.279,0.55,0.06,-0.21,0.039,-0.021,0.001
2026-09-02 07:30:12.300,0.008,0.029,-0.955,0.279,0.4,0.0,-0.21,0.074,-0.045,-0.022
2026-09-02 07:30:12.400,0.008,0.029,-0.955,0.279,0.48,0.08,-0.26,-0.009,-0.095,-0.072
2026-09-02 07:30:12.500,0.008,0.029,-0.955,0.279,0.64,0.04,-0.37,0.114,0.057,0.066
2026-09-02 07:30:12.600,0.008,0.029,-0.955,0.279,0.63,0.21,-0.1,-0.053,0.03,-0.006
2026-09-02 07:30:12.700,0.008,0.029,-0.955,0.279,0.26,-0.26,-0.09,0.046,-0.007,0.069
2026-09-02 07:30:12.800,0.008,0.028,-0.955,0.279,0.49,-0.22,0.11,0.101,0.012,-0.008
2026-09-02 07:30:12.900,0.008,0.028,-0.955,0.279,0.62,-0.16,-0.01,0.021,-0.024,-0.001
2026-09-02 07:30:13.000,0.008,0.028,-0.955,0.279,0.45,-0.2,0.04,0.016,0.077,-0.04
2026-09-02 07:30:13.100,0.008,0.028,-0.955,0.279,0.67,0.11,-0.01,0.012,-0.06,-0.139
2026-09-02 07:30:13.200,0.009,0.028,-0.955,0.279,0.52,0.4,-0.09,0.073,-0.01,0.031
2026-09-02 07:30:13.300,0.009,0.028,-0.955,0.279,0.58,0.02,0.19,-0.027,0.011,-0.012
2026-09-02 07:30:13.400,0.009,0.028,-0.955,0.279,0.5,-0.01,0.08,-0.055,0.107,-0.073
2026-09-02 07:30:13.500,0.009,0.028,-0.955,0.279,0.51,-0.1,0.13,0.039,-0.058,0.008
2026-09-02 07:30:13.600,0.009,0.028,-0.955,0.279,0.41,0.55,0.02,0.092,0.031,-0.13
2026-09-02 07:30:13.700,0.009,0.028,-0.955,0.279,0.39,-0.02,0.03,-0.011,0.009,-0.105
2026-09-02 07:30:13.800,0.009,0.028,-0.955,0.279,0.68,0.13,-0.15,-0.063,0.025,0.016
2026-09-02 07:30:13.900,0.009,0.028,-0.955,0.278,0.78,-0.32,0.04,-0.006,0.155,0.067
2026-09-02 07:30:14.000,0.009,0.028,-0.955,0.278,0.8,0.44,-0.13,0.021,-0.004,0.044
2026-09-02 07:30:14.100,0.009,0.028,-0.955,0.278,0.84,-0.08,0.19,-0.049,0.111,0.014
2026-09-02 07:30:14.200,0.009,0.028,-0.955,0.278,0.67,0.36,-0.21,0.035,-0.08,0.015
2026-09-02 07:30:14.300,0.009,0.028,-0.955,0.278,0.63,-0.03,0.07,-0.001,0.031,0.148
2026-09-02 07:30:14.400,0.009,0.028,-0.955,0.278,0.79,-0.09,-0.15,0.06,-0.06,0.031
2026-09-02 07:30:14.500,0.009,0.028,-0.955,0.278,0.5,-0.14,0.12,-0.012,0.05,0.129
2026-09-02 07:30:14.600,0.009,0.028,-0.954,0.278,0.76,0.26,0.17,-0.07,0.065,-0.128
2026-09-02 07:30:14.700,0.009,0.028,-0.954,0.278,0.51,0.04,-0.17,0.007,0.065,0.043
2026-09-02 07:30:14.800,0.009,0.028,-0.954,0.278,0.68,-0.32,-0.09,0.014,0.067,-0.072
2026-09-02 07:30:14.900,0.01,0.028,-0.954,0.278,0.58,0.17,-0.16,-0.023,-0.077,-0.007
2026-09-02 07:30:15.000,0.01,0.028,-0.954,0.278,0.7,0.06,0.2,0.067,-0.004,0.081
2026-09-02 07:30:15.100,0.01,0.028,-0.954,0.278,0.69,-0.28,-0.15,-0.009,-0.037,-0.029
2026-09-02 07:30:15.200,0.01,0.028,-0.954,0.278,0.59,0.15,0.02,0.007,-0.107,0.09
2026-09-02 07:30:15.300,0.01,0.028,-0.954,0.278,0.53,-0.31,0.07,0.039,-0.007,-0.006
2026-09-02 07:30:15.400,0.01,0.028,-0.954,0.278,0.53,0.38,-0.16,-0.001,0.093,0.032
2026-09-02 07:30:15.500,0.01,0.028,-0.954,0.278,0.73,0.08,0.02,0.005,-0.069,-0.051
2026-09-02 07:30:15.600,0.01,0.028,-0.954,0.278,0.77,-0.29,-0.07,-0.017,-0.068,-0.054
2026-09-02 07:30:15.700,0.01,0.028,-0.954,0.278,0.73,-0.03,0.06,-0.037,0.035,-0.017
2026-09-02 07:30:15.800,0.01,0.028,-0.954,0.278,0.86,-0.28,0.01,0.141,0.046,0.065
2026-09-02 07:30:15.900,0.01,0.028,-0.954,0.278,0.63,-0.07,0.09,0.064,-0.029,-0.008
2026-09-02 07:30:16.000,0.01,0.028,-0.954,0.278,0.63,0.06,0.2,0.036,-0.059,-0.001
2026-09-02 07:30:16.100,0.01,0.028,-0.954,0.278,0.65,-0.12,0.05,0.039,-0.031,0.15
2026-09-02 07:30:16.200,0.01,0.028,-0.954,0.278,0.5,0.16,0.15,0.025,-0.04,0.006
2026-09-02 07:30:16.300,0.01,0.028,-0.954,0.278,0.58,-0.03,-0.13,-0.029,-0.026,-0.111
2026-09-02 07:30:16.400,0.01,0.028,-0.954,0.278,0.98,-0.05,0.01,-0.013,0.049,0.0
2026-09-02 07:30:16.500,0.01,0.027,-0.954,0.278,0.67,-0.14,0.16,-0.071,0.015,-0.08
2026-09-02 07:30:16.600,0.011,0.027,-0.954,0.278,0.67,-0.29,-0.08,-0.016,0.022,0.107
2026-09-02 07:30:16.700,0.011,0.027,-0.954,0.278,0.47,0.26,0.22,-0.02,-0.025,-0.045
2026-09-02 07:30:16.800,0.011,0.027,-0.954,0.278,0.66,-0.38,0.1,-0.033,-0.049,-0.051
2026-09-02 07:30:16.900,0.011,0.027,-0.954,0.278,0.61,0.02,-0.18,0.007,-0.027,-0.147
2026-09-02 07:30:17.000,0.011,0.027,-0.954,0.278,0.52,0.14,0.06,0.013,0.026,0.026
2026-09-02 07:30:17.100,0.011,0.027,-0.954,0.278,0.46,-0.06,-0.04,0.035,0.016,0.023
2026-09-02 07:30:17.200,0.011,0.027,-0.954,0.278,0.65,0.13,0.21,-0.093,0.025,0.027
2026-09-02 07:30:17.300,0.011,0.027,-0.954,0.278,0.51,-0.34,-0.35,-0.061,-0.044,0.004
2026-09-02 07:30:17.400,0.011,0.027,-0.954,0.278,0.43,0.15,0.17,-0.041,0.043,-0.014
2026-09-02 07:30:17.500,0.011,0.027,-0.954,0.278,0.76,-0.06,-0.05,-0.031,-0.025,-0.069
2026-09-02 07:30:17.600,0.011,0.027,-0.954,0.278,0.48,0.31,0.16,0.004,-0.038,-0.055
2026-09-02 07:30:17.700,0.011,0.027,-0.953,0.278,0.48,0.22,0.04,0.016,-0.021,0.036
2026-09-02 07:30:17.800,0.011,0.027,-0.953,0.278,0.62,0.3,-0.2,-0.02,-0.017,-0.045
2026-09-02 07:30:17.900,0.011,0.027,-0.953,0.278,0.76,0.11,0.24,-0.017,0.034,0.187
2026-09-02 07:30:18.000,0.011,0.027,-0.953,0.278,0.72,-0.01,-0.17,-0.096,0.005,0.055
2026-09-02 07:30:18.100,0.011,0.027,-0.953,0.277,0.57,-0.33,-0.27,0.02,-0.011,0.027
2026-09-02 07:30:18.200,0.011,0.027,-0.953,0.277,0.39,0.25,0.07,-0.055,0.061,0.16
2026-09-02 07:30:18.300,0.011,0.027,-0.953,0.277,0.38,-0.12,0.09,0.016,-0.061,0.074
2026-09-02 07:30:18.400,0.012,0.027,-0.953,0.277,0.67,-0.28,0.17,0.026,-0.024,-0.079
2026-09-02 07:30:18.500,0.012,0.027,-0.953,0.277,0.78,0.06,0.06,0.059,0.043,-0.177
2026-09-02 07:30:18.600,0.012,0.027,-0.953,0.277,0.32,-0.11,0.09,-0.081,-0.032,-0.09
2026-09-02 07:30:18.700,0.012,0.027,-0.953,0.277,0.75,0.05,-0.1,-0.044,0.051,0.04
2026-09-02 07:30:18.800,0.012,0.027,-0.953,0.277,0.76,-0.03,0.16,-0.022,0.058,0.03
2026-09-02 07:30:18.900,0.012,0.027,-0.953,0.277,0.57,0.24,-0.31,0.001,0.005,-0.126
2026-09-02 07:30:19.000,0.012,0.027,-0.953,0.277,0.83,0.04,-0.08,0.019,-0.003,0.002
2026-09-02 07:30:19.100,0.012,0.027,-0.953,0.277,0.47,-0.11,0.17,0.035,0.055,0.056
2026-09-02 07:30:19.200,0.012,0.027,-0.953,0.277,0.65,-0.08,-0.06,0.007,-0.064,-0.116
2026-09-02 07:30:19.300,0.012,0.027,-0.953,0.277,0.37,0.18,0.12,-0.063,0.025,-0.092
2026-09-02 07:30:19.400,0.012,0.027,-0.953,0.277,0.57,-0.19,-0.24,0.057,0.079,-0.014
2026-09-02 07:30:19.500,0.012,0.027,-0.953,0.277,0.58,0.02,0.08,-0.013,0.005,0.02
2026-09-02 07:30:19.600,0.012,0.026,-0.953,0.277,0.82,-0.29,0.01,0.068,-0.028,0.079
2026-09-02 07:30:19.700,0.012,0.026,-0.953,0.277,0.62,0.32,-0.08,0.023,-0.002,0.077
2026-09-02 07:30:19.800,0.012,0.026,-0.953,0.277,9.28,-0.09,-0.05,0.025,0.061,0.026
2026-09-02 07:30:19.900,0.012,0.026,-0.953,0.277,17.86,0.08,-0.07,0.016,0.033,0.039
2026-09-02 07:30:20.000,0.012,0.026,-0.953,0.277,9.22,-0.04,-0.1,-0.069,0.008,0.006
2026-09-02 07:30:20.100,0.012,0.026,-0.953,0.277,-0.16,0.45,-0.11,-0.019,0.094,-0.058
2026-09-02 07:30:20.200,0.012,0.026,-0.953,0.277,0.08,-0.14,-0.04,0.05,0.028,0.054
2026-09-02 07:30:20.300,0.013,0.026,-0.953,0.277,0.03,0.02,0.18,-0.037,-0.003,0.002
2026-09-02 07:30:20.400,0.013,0.026,-0.953,0.277,0.12,0.31,0.12,-0.031,0.021,0.166
2026-09-02 07:30:20.500,0.013,0.026,-0.953,0.277,-0.15,-0.07,0.17,-0.06,0.07,-0.024
2026-09-02 07:30:20.600,0.013,0.026,-0.953,0.277,0.24,-0.41,-0.18,-0.013,-0.033,0.107
2026-09-02 07:30:20.700,0.013,0.026,-0.953,0.277,0.23,0.19,-0.35,-0.088,-0.059,-0.067
2026-09-02 07:30:20.800,0.013,0.026,-0.953,0.277,0.03,-0.26,-0.37,-0.094,-0.016,-0.041
2026-09-02 07:30:20.900,0.013,0.026,-0.953,0.277,0.02,0.21,0.13,-0.007,0.07,0.028
2026-09-02 07:30:21.000,0.013,0.026,-0.953,0.277,-0.08,0.07,-0.1,-0.058,-0.064,-0.085
2026-09-02 07:30:21.100,0.013,0.026,-0.953,0.277,0.09,-0.02,0.17,-0.025,0.018,-0.088
2026-09-02 07:30:21.200,0.013,0.026,-0.953,0.277,0.01,-0.27,-0.01,-0.01,-0.075,-0.005
2026-09-02 07:30:21.300,0.013,0.026,-0.952,0.277,0.17,0.67,-0.11,0.014,-0.159,0.087
2026-09-02 07:30:21.400,0.013,0.026,-0.952,0.277,0.24,-0.03,0.07,0.052,0.034,-0.033
2026-09-02 07:30:21.500,0.013,0.026,-0.952,0.277,0.09,-0.24,-0.18,0.029,0.028,0.057
2026-09-02 07:30:21.600,0.013,0.026,-0.952,0.276,0.09,0.17,0.05,-0.016,0.023,0.071
2026-09-02 07:30:21.700,0.013,0.026,-0.952,0.276,0.12,-0.38,0.27,-0.098,-0.002,0.065
2026-09-02 07:30:21.800,0.013,0.026,-0.952,0.276,0.07,0.16,-0.11,-0.046,-0.035,-0.057
2026-09-02 07:30:21.900,0.013,0.026,-0.952,0.276,0.36,0.24,0.13,-0.01,0.064,0.003
2026-09-02 07:30:22.000,0.013,0.026,-0.952,0.276,0.21,-0.08,0.06,-0.02,0.037,-0.152
2026-09-02 07:30:22.100,0.013,0.026,-0.952,0.276,-0.01,-0.25,-0.02,0.004,-0.015,-0.014
2026-09-02 07:30:22.200,0.013,0.025,-0.952,0.276,-0.01,-0.04,-0.1,-0.017,-0.002,-0.176
2026-09-02 07:30:22.300,0.014,0.025,-0.952,0.276,0.13,0.13,-0.04,-0.047,-0.014,-0.017
2026-09-02 07:30:22.400,0.014,0.025,-0.952,0.276,0.05,-0.0,-0.01,0.053,-0.043,0.021
2026-09-02 07:30:22.500,0.014,0.025,-0.952,0.276,0.09,-0.03,-0.02,-0.06,0.033,-0.004
2026-09-02 07:30:22.600,0.014,0.025,-0.952,0.276,0.33,-0.14,0.1,0.049,-0.064,-0.01
2026-09-02 07:30:22.700,0.014,0.025,-0.952,0.276,0.15,0.12,-0.2,-0.093,-0.026,-0.089
2026-09-02 07:30:22.800,0.014,0.025,-0.952,0.276,0.31,-0.02,0.21,-0.002,-0.01,0.007
2026-09-02 07:30:22.900,0.014,0.025,-0.952,0.276,-0.02,-0.02,-0.16,-0.007,-0.059,-0.035
2026-09-02 07:30:23.000,0.014,0.025,-0.952,0.276,0.06,0.04,0.07,0.052,-0.042,-0.055
2026-09-02 07:30:23.100,0.014,0.025,-0.952,0.276,-0.05,0.03,-0.12,-0.106,-0.055,0.14
2026-09-02 07:30:23.200,0.014,0.025,-0.952,0.276,0.15,-0.03,0.37,-0.008,-0.035,-0.128
2026-09-02 07:30:23.300,0.014,0.025,-0.952,0.276,-0.22,0.14,-0.13,0.054,-0.008,-0.022
2026-09-02 07:30:23.400,0.014,0.025,-0.952,0.276,0.05,0.13,-0.2,0.008,0.048,-0.115
2026-09-02 07:30:23.500,0.014,0.025,-0.952,0.276,-0.03,-0.17,-0.18,-0.014,0.036,-0.032
2026-09-02 07:30:23.600,0.014,0.025,-0.952,0.276,-0.01,-0.03,-0.16,-0.039,-0.038,-0.001
